immatriculation,nom,couleur,occasion
9992 BJ 59,A2 1.4,noir,FALSE
7466 PS 19,A2 1.4,noir,FALSE
7987 DI 81,A2 1.4,noir,FALSE
8398 ZA 57,A2 1.4,noir,FALSE
7390 PC 14,A2 1.4,noir,FALSE
1771 VC 63,A2 1.4,noir,FALSE
9793 XJ 79,A2 1.4,noir,FALSE
3279 JP 81,A2 1.4,noir,FALSE
6928 EO 33,A2 1.4,noir,FALSE
35 SY 90,A2 1.4,noir,FALSE
1410 TN 53,A2 1.4,noir,FALSE
2804 CM 44,A2 1.4,noir,FALSE
1887 CS 90,A2 1.4,noir,FALSE
6987 WB 29,A2 1.4,noir,FALSE
1327 UD 84,A2 1.4,noir,FALSE
7261 LG 31,A2 1.4,noir,FALSE
3417 HX 82,A2 1.4,noir,FALSE
3256 NC 93,A2 1.4,noir,FALSE
167 GQ 13,A2 1.4,noir,FALSE
7908 PE 68,A2 1.4,noir,FALSE
3886 DZ 78,A2 1.4,noir,FALSE
5009 MS 15,A2 1.4,noir,FALSE
8452 PS 94,A2 1.4,noir,FALSE
8721 VX 62,A2 1.4,noir,FALSE
9922 LF 38,A2 1.4,noir,FALSE
2742 FN 52,A2 1.4,noir,FALSE
5429 YY 46,A2 1.4,noir,FALSE
5578 MH 23,A2 1.4,noir,FALSE
9299 KK 15,A2 1.4,noir,FALSE
3311 FZ 90,A2 1.4,noir,FALSE
554 QX 84,A2 1.4,noir,FALSE
3525 QO 39,A2 1.4,noir,FALSE
1334 LN 64,A2 1.4,noir,FALSE
4853 LC 89,A2 1.4,noir,FALSE
3312 ZL 55,A2 1.4,noir,FALSE
3728 NY 68,A2 1.4,noir,FALSE
6239 OJ 88,A2 1.4,noir,FALSE
578 BA 14,A2 1.4,noir,FALSE
5549 TS 43,A2 1.4,noir,FALSE
6270 KZ 86,A2 1.4,noir,FALSE
9007 MR 39,A2 1.4,noir,FALSE
2699 CW 25,A2 1.4,noir,FALSE
84 LV 12,A2 1.4,noir,FALSE
323 MP 15,A2 1.4,noir,FALSE
611 FV 42,A2 1.4,noir,FALSE
7923 DM 88,A2 1.4,noir,FALSE
3763 HK 28,A2 1.4,noir,FALSE
3309 VX 58,A2 1.4,noir,FALSE
9475 IO 65,A2 1.4,noir,FALSE
3157 MF 23,A2 1.4,noir,FALSE
7370 NX 77,A2 1.4,noir,FALSE
5820 UG 27,A2 1.4,noir,FALSE
7964 TV 15,A2 1.4,noir,FALSE
9865 KO 60,A2 1.4,noir,FALSE
7268 KD 65,A2 1.4,noir,FALSE
5554 BW 15,A2 1.4,noir,FALSE
1682 UL 81,A2 1.4,noir,FALSE
4930 BO 61,A2 1.4,noir,FALSE
186 ZF 67,A2 1.4,noir,FALSE
430 VL 35,A2 1.4,noir,FALSE
2115 RJ 54,A2 1.4,noir,FALSE
5739 ET 48,A2 1.4,noir,FALSE
7929 CC 75,A2 1.4,noir,FALSE
514 HP 47,A2 1.4,noir,FALSE
420 EF 77,A2 1.4,noir,FALSE
9439 FI 52,A2 1.4,noir,FALSE
1638 OG 82,A2 1.4,noir,FALSE
879 QT 25,A2 1.4,noir,FALSE
1552 MC 17,A2 1.4,noir,FALSE
2676 JF 31,A2 1.4,noir,FALSE
7079 AW 83,A2 1.4,noir,FALSE
2163 XK 16,A2 1.4,noir,FALSE
7878 JX 56,A2 1.4,noir,FALSE
1327 GC 15,A2 1.4,noir,FALSE
4702 GK 27,A2 1.4,noir,FALSE
3429 QQ 16,A2 1.4,noir,FALSE
4368 UP 98,A2 1.4,noir,FALSE
3610 ZA 80,A2 1.4,noir,FALSE
9885 OK 24,A2 1.4,noir,FALSE
5529 LI 44,A2 1.4,noir,FALSE
7681 AI 42,A2 1.4,noir,FALSE
8163 ZI 22,A2 1.4,noir,FALSE
6845 UF 47,A2 1.4,noir,FALSE
1207 XK 43,A2 1.4,noir,FALSE
8537 BQ 13,A2 1.4,noir,FALSE
8473 JE 62,A2 1.4,noir,FALSE
2008 NG 48,A2 1.4,noir,FALSE
8801 DN 60,A2 1.4,noir,FALSE
9018 CM 96,A2 1.4,noir,FALSE
7606 JF 71,A2 1.4,noir,FALSE
3240 QH 18,A2 1.4,noir,FALSE
4602 BX 82,A2 1.4,noir,FALSE
6266 FG 44,A2 1.4,noir,FALSE
6489 QC 41,A2 1.4,noir,FALSE
4084 VW 84,A2 1.4,noir,FALSE
2707 UI 47,A2 1.4,noir,FALSE
575 QJ 57,A2 1.4,noir,FALSE
6666 FE 68,A2 1.4,noir,FALSE
7498 GA 38,A2 1.4,noir,FALSE
6939 HE 73,A2 1.4,noir,FALSE
4123 RX 63,A2 1.4,noir,FALSE
9159 DR 45,A2 1.4,noir,FALSE
4586 AU 63,A2 1.4,noir,FALSE
49 EK 78,A2 1.4,noir,FALSE
1393 WE 33,A2 1.4,noir,FALSE
6060 AE 15,A2 1.4,noir,FALSE
8597 BK 21,A2 1.4,noir,FALSE
7722 IZ 61,A2 1.4,noir,FALSE
8918 SW 58,A2 1.4,noir,FALSE
442 YE 94,A2 1.4,noir,FALSE
9646 HV 88,A2 1.4,noir,FALSE
9581 IJ 22,A2 1.4,noir,FALSE
8627 DJ 63,A2 1.4,noir,FALSE
850 OP 22,A2 1.4,noir,FALSE
9327 AN 96,A2 1.4,noir,FALSE
7793 YH 42,A2 1.4,noir,FALSE
8483 QE 59,A2 1.4,noir,FALSE
1591 TP 41,A2 1.4,noir,FALSE
2647 CZ 16,A2 1.4,noir,FALSE
1273 OA 97,A2 1.4,noir,FALSE
8017 JZ 30,A2 1.4,noir,FALSE
2089 XL 11,A2 1.4,noir,FALSE
7781 TD 13,A2 1.4,noir,FALSE
117 NQ 88,A2 1.4,noir,FALSE
4265 AO 50,A2 1.4,noir,FALSE
4620 XS 91,A2 1.4,noir,FALSE
7328 WV 92,A2 1.4,noir,FALSE
4797 MS 51,A2 1.4,noir,FALSE
6384 IY 23,A2 1.4,noir,FALSE
8294 NI 25,A2 1.4,noir,FALSE
4873 LH 76,A2 1.4,noir,FALSE
5617 RY 16,A2 1.4,noir,FALSE
1533 AE 56,A2 1.4,noir,FALSE
819 NY 35,A2 1.4,noir,FALSE
8537 SS 74,A2 1.4,noir,FALSE
7163 ZW 90,A2 1.4,noir,FALSE
2733 MY 90,A2 1.4,noir,FALSE
3789 AA 47,A2 1.4,noir,FALSE
2007 QW 57,A2 1.4,noir,FALSE
4577 JY 55,A2 1.4,noir,FALSE
6518 QH 68,A2 1.4,noir,FALSE
1006 NZ 98,A2 1.4,noir,FALSE
8077 NK 52,A2 1.4,noir,FALSE
6683 JX 12,A2 1.4,noir,FALSE
4136 FA 66,A2 1.4,noir,FALSE
119 RF 56,A2 1.4,noir,FALSE
6216 XU 41,A2 1.4,noir,FALSE
6084 JZ 76,A2 1.4,noir,FALSE
3410 EL 68,A2 1.4,noir,FALSE
5456 HC 33,A2 1.4,noir,FALSE
997 LE 16,A2 1.4,noir,FALSE
9750 PK 88,A2 1.4,noir,FALSE
2721 AK 75,A2 1.4,noir,FALSE
2332 KB 24,A2 1.4,noir,FALSE
8121 QR 14,A2 1.4,noir,FALSE
8502 IA 62,A2 1.4,noir,FALSE
5411 GO 16,A2 1.4,noir,FALSE
4469 CQ 63,A2 1.4,noir,FALSE
6116 BG 11,A2 1.4,noir,FALSE
4457 JJ 93,A2 1.4,noir,FALSE
5289 TX 97,A2 1.4,noir,FALSE
7 ZT 75,A2 1.4,noir,FALSE
9687 FT 29,A2 1.4,noir,FALSE
9809 NN 69,A2 1.4,noir,FALSE
4386 OA 22,A2 1.4,noir,FALSE
6562 QV 60,A2 1.4,noir,FALSE
8764 OS 20,A2 1.4,noir,FALSE
5085 DH 22,A2 1.4,noir,FALSE
3188 KX 61,A2 1.4,noir,FALSE
963 ZJ 22,A2 1.4,noir,FALSE
4221 VB 23,A2 1.4,noir,FALSE
3828 GM 46,A2 1.4,noir,FALSE
3112 XI 19,A2 1.4,noir,FALSE
7243 UJ 39,A2 1.4,noir,FALSE
2902 ZC 39,A2 1.4,noir,FALSE
7404 IS 31,A2 1.4,noir,FALSE
4350 AY 25,A2 1.4,noir,FALSE
4602 UN 72,A2 1.4,noir,FALSE
2088 IS 32,A2 1.4,noir,FALSE
2570 YX 65,A2 1.4,noir,FALSE
3423 LK 47,A2 1.4,noir,FALSE
9350 LD 93,A2 1.4,noir,FALSE
4625 TT 90,A2 1.4,noir,FALSE
6716 OL 96,A2 1.4,noir,FALSE
423 GZ 42,A2 1.4,noir,FALSE
7888 EA 87,A2 1.4,noir,FALSE
721 FC 58,A2 1.4,noir,FALSE
144 PJ 58,A2 1.4,noir,FALSE
5918 AM 32,A2 1.4,noir,FALSE
7228 ET 17,A2 1.4,noir,FALSE
8850 MJ 81,A2 1.4,noir,FALSE
8415 IH 83,A2 1.4,noir,FALSE
829 GG 83,A2 1.4,noir,FALSE
2196 HK 87,A2 1.4,noir,FALSE
4290 UI 25,A2 1.4,noir,FALSE
4237 KT 93,A2 1.4,noir,FALSE
5608 GJ 58,A2 1.4,noir,FALSE
7765 YW 93,A2 1.4,noir,FALSE
107 QC 61,A2 1.4,noir,FALSE
9780 FJ 52,A2 1.4,noir,FALSE
4466 JZ 89,A2 1.4,noir,FALSE
7519 HK 79,A2 1.4,noir,FALSE
1053 NW 36,A2 1.4,noir,FALSE
668 AK 58,A2 1.4,noir,FALSE
3683 BZ 54,A2 1.4,noir,FALSE
2327 SP 44,A2 1.4,noir,FALSE
5698 OI 91,A2 1.4,noir,FALSE
2368 RX 98,A2 1.4,noir,FALSE
902 TO 98,A2 1.4,noir,FALSE
1841 RU 62,A2 1.4,noir,FALSE
8527 HR 30,A2 1.4,noir,FALSE
8494 WT 31,A2 1.4,noir,FALSE
1576 KQ 26,A2 1.4,noir,FALSE
3829 XA 30,A2 1.4,noir,FALSE
5839 GC 67,A2 1.4,noir,FALSE
410 ER 21,A2 1.4,noir,FALSE
6105 IW 15,A2 1.4,noir,FALSE
445 MT 68,A2 1.4,noir,FALSE
7612 UW 37,A2 1.4,noir,FALSE
6844 FD 81,A2 1.4,noir,FALSE
1208 MQ 55,A2 1.4,noir,FALSE
2505 MP 82,A2 1.4,noir,FALSE
4775 IP 97,A2 1.4,noir,FALSE
9112 XZ 82,A2 1.4,noir,FALSE
960 UI 90,A2 1.4,noir,FALSE
3091 UI 33,A2 1.4,noir,FALSE
7480 TH 91,A2 1.4,noir,FALSE
6336 NP 90,A2 1.4,noir,FALSE
567 GP 73,A2 1.4,noir,FALSE
8806 GF 71,A2 1.4,noir,FALSE
6918 VU 11,A2 1.4,noir,FALSE
7296 MK 68,A2 1.4,noir,FALSE
9368 LN 73,A2 1.4,noir,FALSE
4327 LU 71,A2 1.4,noir,FALSE
2617 UN 12,A2 1.4,noir,FALSE
2272 UX 25,A2 1.4,noir,FALSE
8807 LV 28,A2 1.4,noir,FALSE
7757 TE 62,A2 1.4,noir,FALSE
8595 IM 49,A2 1.4,noir,FALSE
2364 YZ 35,A2 1.4,noir,FALSE
7641 KK 25,A2 1.4,noir,FALSE
2749 EM 92,A2 1.4,noir,FALSE
3102 OA 10,A2 1.4,noir,FALSE
4383 LQ 72,A2 1.4,noir,FALSE
4546 EX 23,A2 1.4,noir,FALSE
4385 VO 40,A2 1.4,noir,FALSE
6976 IN 53,A2 1.4,noir,FALSE
4204 IR 56,A2 1.4,noir,FALSE
5464 KK 20,A2 1.4,noir,FALSE
3990 AY 33,A2 1.4,noir,FALSE
8549 KV 10,A2 1.4,noir,FALSE
1812 TY 35,A2 1.4,noir,FALSE
1474 UX 25,A2 1.4,noir,FALSE
226 QC 87,A2 1.4,noir,FALSE
1803 XB 54,A2 1.4,noir,FALSE
6175 SC 73,A2 1.4,noir,FALSE
5945 VP 39,A2 1.4,noir,FALSE
8479 OT 47,A2 1.4,noir,FALSE
7778 TO 15,A2 1.4,noir,FALSE
1711 VG 13,A2 1.4,noir,FALSE
8391 QS 19,A2 1.4,noir,FALSE
1769 EA 67,A2 1.4,noir,FALSE
2183 MO 12,A2 1.4,noir,FALSE
4474 FR 54,A2 1.4,noir,FALSE
2072 GL 75,A2 1.4,noir,FALSE
1533 GV 92,A2 1.4,noir,FALSE
1910 QU 20,A2 1.4,noir,FALSE
6245 BZ 21,A2 1.4,noir,FALSE
5559 VV 58,A2 1.4,noir,FALSE
577 UN 69,A2 1.4,noir,FALSE
1499 NX 37,A2 1.4,noir,FALSE
4565 WL 89,A2 1.4,noir,FALSE
7514 MD 25,A2 1.4,noir,FALSE
8222 QD 10,A2 1.4,noir,FALSE
8955 ZK 37,A2 1.4,noir,FALSE
1646 YP 95,A2 1.4,noir,FALSE
4995 TZ 26,A2 1.4,noir,FALSE
4748 VK 45,A2 1.4,noir,FALSE
6922 SP 85,A2 1.4,noir,FALSE
5212 LA 51,A2 1.4,noir,FALSE
8420 KL 26,A2 1.4,noir,FALSE
1441 FO 95,A2 1.4,noir,FALSE
6037 BR 42,A2 1.4,noir,FALSE
696 UT 90,A2 1.4,noir,FALSE
2907 ZW 21,A2 1.4,noir,FALSE
5648 WD 37,A2 1.4,noir,FALSE
9294 PL 37,A2 1.4,noir,FALSE
7630 FB 53,A2 1.4,noir,FALSE
7918 MA 26,A2 1.4,noir,FALSE
3243 OE 88,A2 1.4,noir,FALSE
8284 QS 16,A2 1.4,noir,FALSE
5962 WS 38,A2 1.4,noir,FALSE
1125 RY 29,A2 1.4,noir,FALSE
4968 OX 22,A2 1.4,noir,FALSE
7554 OM 88,A2 1.4,noir,FALSE
4751 CV 67,A2 1.4,noir,FALSE
5895 RN 18,A2 1.4,noir,FALSE
6630 TX 39,A2 1.4,noir,FALSE
7942 NK 97,A2 1.4,noir,FALSE
5386 JG 40,A2 1.4,noir,FALSE
1183 XM 88,A2 1.4,noir,FALSE
6103 KW 70,A2 1.4,noir,FALSE
7169 LR 43,A2 1.4,noir,FALSE
6098 PT 36,A2 1.4,noir,FALSE
3703 ZI 17,A2 1.4,noir,FALSE
1025 AJ 28,A2 1.4,noir,FALSE
8743 II 62,A2 1.4,noir,FALSE
246 DP 52,A2 1.4,noir,FALSE
2031 PO 53,A2 1.4,noir,FALSE
8659 KM 15,A2 1.4,noir,FALSE
9902 NX 18,A2 1.4,noir,FALSE
6635 YG 94,A2 1.4,noir,FALSE
9094 UJ 60,A2 1.4,noir,FALSE
2934 DW 87,A2 1.4,noir,FALSE
60 HY 10,A2 1.4,noir,FALSE
3675 DB 40,A2 1.4,noir,FALSE
6867 WE 51,A2 1.4,noir,FALSE
9216 ZG 90,A2 1.4,noir,FALSE
5306 IN 25,A2 1.4,noir,FALSE
8372 QS 23,A2 1.4,noir,FALSE
3354 HG 45,A2 1.4,noir,FALSE
139 JS 51,A2 1.4,noir,FALSE
2549 YR 74,A2 1.4,noir,FALSE
222 EA 93,A2 1.4,noir,FALSE
2605 YQ 22,A2 1.4,noir,FALSE
7934 QR 14,A2 1.4,noir,FALSE
4762 XF 53,A2 1.4,noir,FALSE
4981 FE 87,A2 1.4,noir,FALSE
3128 TP 68,A2 1.4,noir,FALSE
5357 TD 82,A2 1.4,noir,FALSE
4456 KE 61,A2 1.4,noir,FALSE
6741 YN 89,A2 1.4,noir,FALSE
7164 BL 12,A2 1.4,noir,FALSE
8894 HA 30,A2 1.4,noir,FALSE
6388 HZ 26,A2 1.4,noir,FALSE
4226 IX 62,A2 1.4,noir,FALSE
8093 XO 12,A2 1.4,noir,FALSE
5803 ZZ 76,A2 1.4,noir,FALSE
822 DH 84,A2 1.4,noir,FALSE
4061 GR 72,A2 1.4,noir,FALSE
3934 VG 49,A2 1.4,noir,FALSE
1115 AG 77,A2 1.4,noir,FALSE
965 ID 21,A2 1.4,noir,FALSE
766 UG 42,A2 1.4,noir,FALSE
3206 GH 14,A2 1.4,noir,FALSE
8457 LQ 90,A2 1.4,noir,FALSE
1720 EZ 31,A2 1.4,noir,FALSE
9656 NM 42,A2 1.4,noir,FALSE
9113 QR 73,A2 1.4,noir,FALSE
8479 PB 35,A2 1.4,noir,FALSE
5170 ED 11,A2 1.4,noir,FALSE
1898 QT 54,A2 1.4,noir,FALSE
3766 XR 42,A2 1.4,noir,FALSE
3233 ZL 79,A2 1.4,noir,FALSE
6097 YI 17,A2 1.4,noir,FALSE
5016 XD 47,A2 1.4,noir,FALSE
2243 PI 58,A2 1.4,noir,FALSE
5393 EM 29,A2 1.4,noir,FALSE
476 DL 42,A2 1.4,noir,FALSE
3675 QV 55,A2 1.4,noir,FALSE
2895 QF 29,A2 1.4,noir,FALSE
48 BM 61,A2 1.4,noir,FALSE
267 TQ 26,A2 1.4,noir,FALSE
1034 DW 98,A2 1.4,noir,FALSE
1785 ZS 36,A2 1.4,noir,FALSE
8794 QL 13,A2 1.4,noir,FALSE
7670 MW 65,A2 1.4,noir,FALSE
589 QF 29,A2 1.4,noir,FALSE
1059 GO 64,A2 1.4,noir,FALSE
2877 UE 80,A2 1.4,noir,FALSE
5122 KX 64,A2 1.4,noir,FALSE
7255 VT 97,A2 1.4,noir,FALSE
7487 CT 12,A2 1.4,noir,FALSE
3523 LC 44,A2 1.4,noir,FALSE
985 NL 69,A2 1.4,noir,FALSE
7546 GX 85,A2 1.4,noir,FALSE
8691 GV 92,A2 1.4,noir,FALSE
5153 RQ 61,A2 1.4,noir,FALSE
2582 TS 57,A2 1.4,noir,FALSE
2039 EI 73,A2 1.4,noir,FALSE
6016 FP 32,A2 1.4,noir,FALSE
3050 JQ 72,A2 1.4,noir,FALSE
2843 VY 25,A2 1.4,noir,FALSE
1964 NR 11,A2 1.4,noir,FALSE
8958 XW 23,A2 1.4,noir,FALSE
492 SO 55,A2 1.4,noir,FALSE
1490 EP 81,A2 1.4,noir,FALSE
7852 AC 34,A2 1.4,noir,FALSE
2933 OI 81,A2 1.4,noir,FALSE
8596 KL 76,A2 1.4,noir,FALSE
2075 SA 33,A2 1.4,noir,FALSE
2159 TT 12,A2 1.4,noir,FALSE
3989 MC 19,A2 1.4,noir,FALSE
3391 ZA 15,A2 1.4,noir,FALSE
2415 NT 53,A2 1.4,noir,FALSE
5920 TE 64,A2 1.4,noir,FALSE
6365 RM 61,A2 1.4,noir,FALSE
1734 HI 83,A2 1.4,noir,FALSE
4182 JX 50,A2 1.4,noir,FALSE
2039 SE 34,A2 1.4,noir,FALSE
4925 DS 21,A2 1.4,noir,FALSE
2093 WN 36,A2 1.4,noir,FALSE
6093 OF 17,A2 1.4,noir,FALSE
8598 JE 15,A2 1.4,noir,FALSE
3611 EF 48,A2 1.4,noir,FALSE
1656 EM 28,A2 1.4,noir,FALSE
9313 DX 57,A2 1.4,noir,FALSE
1418 TG 88,A2 1.4,noir,FALSE
7127 MH 50,A2 1.4,noir,FALSE
5510 ZA 81,A2 1.4,noir,FALSE
4141 IV 34,A2 1.4,noir,FALSE
9998 ZC 62,A2 1.4,noir,FALSE
537 SN 39,A2 1.4,noir,FALSE
9728 QV 11,A2 1.4,noir,FALSE
4838 NF 34,A2 1.4,noir,FALSE
1093 AP 28,A2 1.4,noir,FALSE
8730 CV 80,A2 1.4,noir,FALSE
5657 UI 13,A2 1.4,noir,FALSE
7300 DW 94,A2 1.4,noir,FALSE
833 GU 66,A2 1.4,noir,FALSE
4014 SA 25,A2 1.4,noir,FALSE
4056 GV 40,A2 1.4,noir,FALSE
3323 KP 56,A2 1.4,noir,FALSE
418 ES 24,A2 1.4,noir,FALSE
4507 UW 29,A2 1.4,noir,FALSE
3825 PQ 56,A2 1.4,noir,FALSE
1858 GL 29,A2 1.4,noir,FALSE
8741 OP 59,A2 1.4,noir,FALSE
2889 UN 57,A2 1.4,noir,FALSE
2798 PA 87,A2 1.4,noir,FALSE
739 OS 24,A2 1.4,noir,FALSE
7275 BC 48,A2 1.4,noir,FALSE
9402 IW 44,A2 1.4,noir,FALSE
6326 UJ 31,A2 1.4,noir,FALSE
5806 RY 57,A2 1.4,noir,FALSE
7525 XP 69,A2 1.4,noir,FALSE
1760 AI 47,A2 1.4,noir,FALSE
4606 KN 13,A2 1.4,noir,FALSE
5324 MQ 77,A2 1.4,noir,FALSE
4225 EZ 67,A2 1.4,noir,FALSE
1882 XC 40,A2 1.4,noir,FALSE
3224 XG 86,A2 1.4,noir,FALSE
9830 ND 81,A2 1.4,noir,FALSE
8948 AQ 72,A2 1.4,noir,FALSE
2691 XY 97,A2 1.4,noir,FALSE
4444 JC 82,A2 1.4,noir,FALSE
1029 HK 54,A2 1.4,noir,FALSE
4990 UL 36,A2 1.4,noir,FALSE
4242 CB 95,A2 1.4,noir,FALSE
9063 EW 41,A2 1.4,noir,FALSE
9722 ET 26,A2 1.4,noir,FALSE
3329 MT 51,A2 1.4,noir,FALSE
9837 CK 84,A2 1.4,noir,FALSE
3205 GE 55,A2 1.4,noir,FALSE
4751 PS 10,A2 1.4,noir,FALSE
7608 MR 84,A2 1.4,noir,FALSE
1483 TE 30,A2 1.4,noir,FALSE
639 HL 46,A2 1.4,noir,FALSE
8276 YO 39,A2 1.4,noir,FALSE
282 OS 48,A2 1.4,noir,FALSE
9209 MH 66,A2 1.4,noir,FALSE
4579 KU 97,A2 1.4,noir,FALSE
1089 SP 70,A2 1.4,noir,FALSE
107 SG 15,A2 1.4,noir,FALSE
5763 SK 64,A2 1.4,noir,FALSE
4401 CQ 31,A2 1.4,noir,FALSE
7011 DF 45,A2 1.4,noir,FALSE
9154 RX 68,A2 1.4,noir,FALSE
8669 TY 95,A2 1.4,noir,FALSE
4935 FB 60,A2 1.4,noir,FALSE
1837 HS 77,A2 1.4,noir,FALSE
2248 PZ 15,A2 1.4,noir,FALSE
6438 HZ 28,A2 1.4,noir,FALSE
7501 LC 50,A2 1.4,noir,FALSE
1603 PZ 82,A2 1.4,noir,FALSE
6613 MI 16,A2 1.4,noir,FALSE
3310 TR 68,A2 1.4,noir,FALSE
3451 CP 16,A2 1.4,noir,FALSE
8101 XW 54,A2 1.4,noir,FALSE
519 AV 92,A2 1.4,noir,FALSE
5618 TC 61,A2 1.4,noir,FALSE
6155 EP 41,A2 1.4,noir,FALSE
8987 XL 20,A2 1.4,noir,FALSE
4112 IF 89,A2 1.4,noir,FALSE
8107 UD 94,A2 1.4,noir,FALSE
4347 YQ 17,A2 1.4,noir,FALSE
6892 FO 27,A2 1.4,noir,FALSE
2072 GU 86,A2 1.4,noir,FALSE
8286 ND 98,A2 1.4,noir,FALSE
4584 BR 70,A2 1.4,noir,FALSE
361 HE 76,A2 1.4,noir,FALSE
5117 EP 73,A2 1.4,noir,FALSE
9056 HN 58,A2 1.4,noir,FALSE
4578 KI 29,A2 1.4,noir,FALSE
7591 UU 83,A2 1.4,noir,FALSE
699 SL 75,A2 1.4,noir,FALSE
5591 WL 35,A2 1.4,noir,FALSE
2224 QM 90,A2 1.4,noir,FALSE
2255 JZ 46,A2 1.4,noir,FALSE
6439 RW 16,A2 1.4,noir,FALSE
1580 ZE 60,A2 1.4,noir,FALSE
8470 AQ 31,A2 1.4,noir,FALSE
6662 AZ 26,A2 1.4,noir,FALSE
5762 JH 43,A2 1.4,noir,FALSE
8717 SE 64,A2 1.4,noir,FALSE
9140 OQ 71,A2 1.4,noir,FALSE
964 FP 84,A2 1.4,noir,FALSE
3911 LN 87,A2 1.4,noir,FALSE
2379 VF 83,A2 1.4,noir,FALSE
542 JF 68,A2 1.4,noir,FALSE
9441 SS 10,A2 1.4,noir,FALSE
1898 JC 30,A2 1.4,noir,FALSE
4997 YZ 37,A2 1.4,noir,FALSE
2523 HY 22,A2 1.4,noir,FALSE
8858 VI 10,A2 1.4,noir,FALSE
7597 PQ 56,A2 1.4,noir,FALSE
9820 GY 84,A2 1.4,noir,FALSE
1616 LB 75,A2 1.4,noir,FALSE
3789 WL 85,A2 1.4,noir,FALSE
5870 GB 18,A2 1.4,noir,FALSE
3163 FV 83,A2 1.4,noir,FALSE
3225 YX 66,A2 1.4,noir,FALSE
6372 QS 90,A2 1.4,noir,FALSE
258 HV 57,A2 1.4,noir,FALSE
7145 VW 98,A2 1.4,noir,FALSE
2172 WK 44,A2 1.4,noir,FALSE
5417 QS 64,A2 1.4,noir,FALSE
9254 OO 39,A2 1.4,noir,FALSE
3835 YA 44,A2 1.4,noir,FALSE
6131 CE 61,A2 1.4,noir,FALSE
7386 ID 46,A2 1.4,noir,FALSE
3422 NL 50,A2 1.4,noir,FALSE
4614 GX 93,A2 1.4,noir,FALSE
3117 LT 12,A2 1.4,noir,FALSE
5563 ZA 21,A2 1.4,noir,FALSE
3337 FO 59,A2 1.4,noir,FALSE
6454 AJ 60,A2 1.4,noir,FALSE
1523 SE 50,A2 1.4,noir,FALSE
4512 WQ 78,A2 1.4,noir,FALSE
6569 NQ 28,A2 1.4,noir,FALSE
7475 FA 83,A2 1.4,noir,FALSE
7841 UC 35,A2 1.4,noir,FALSE
2541 UB 30,A2 1.4,noir,FALSE
7814 UT 42,A2 1.4,noir,FALSE
6445 CJ 53,A2 1.4,noir,FALSE
6965 PU 13,A2 1.4,noir,FALSE
6996 CD 12,A2 1.4,noir,FALSE
4807 ME 96,A2 1.4,noir,FALSE
1761 SJ 38,A2 1.4,noir,FALSE
7593 TN 31,A2 1.4,noir,FALSE
9586 JN 31,A2 1.4,noir,FALSE
991 CZ 64,A2 1.4,noir,FALSE
881 JJ 20,A2 1.4,noir,FALSE
231 EB 56,A2 1.4,noir,FALSE
8654 XT 59,A2 1.4,noir,FALSE
6869 EO 26,A2 1.4,noir,FALSE
1469 AO 33,A2 1.4,noir,FALSE
2992 IL 80,A2 1.4,noir,FALSE
2672 YL 71,A2 1.4,noir,FALSE
6142 AP 22,A2 1.4,noir,FALSE
4533 MW 59,A2 1.4,noir,FALSE
1099 WT 96,A2 1.4,noir,FALSE
8995 YS 54,A2 1.4,noir,FALSE
3018 SC 22,A2 1.4,noir,FALSE
5999 ZS 19,A2 1.4,noir,FALSE
1586 JB 74,A2 1.4,noir,FALSE
9527 PD 94,A2 1.4,noir,FALSE
9426 QS 20,A2 1.4,noir,FALSE
3257 MK 88,A2 1.4,noir,FALSE
4339 BO 31,A2 1.4,noir,FALSE
6001 EM 38,A2 1.4,noir,FALSE
7355 XO 17,A2 1.4,noir,FALSE
6731 OA 27,A2 1.4,noir,FALSE
3141 PH 20,A2 1.4,noir,FALSE
8509 PL 92,A2 1.4,noir,FALSE
7085 AW 77,A2 1.4,noir,FALSE
7376 QH 79,A2 1.4,noir,FALSE
478 OP 75,A2 1.4,noir,FALSE
7969 XM 39,A2 1.4,noir,FALSE
5454 IS 74,A2 1.4,noir,FALSE
4847 LK 86,A2 1.4,noir,FALSE
9109 CI 25,A2 1.4,noir,FALSE
7386 LI 54,A2 1.4,noir,FALSE
979 CE 68,A2 1.4,noir,FALSE
9993 BZ 88,A2 1.4,noir,FALSE
4063 JL 64,A2 1.4,noir,FALSE
4334 DZ 78,A2 1.4,noir,FALSE
7261 PB 47,A2 1.4,noir,FALSE
4505 QV 79,A2 1.4,noir,FALSE
6352 JO 46,A2 1.4,noir,FALSE
350 DV 14,A2 1.4,noir,FALSE
7571 CK 44,A2 1.4,noir,FALSE
834 OD 75,A2 1.4,noir,FALSE
1726 HC 52,A2 1.4,noir,FALSE
3142 OH 68,A2 1.4,noir,FALSE
3242 IF 83,A2 1.4,noir,FALSE
1991 ME 13,A2 1.4,noir,FALSE
1014 WL 65,A2 1.4,noir,FALSE
7300 XP 20,A2 1.4,noir,FALSE
1204 DB 48,A2 1.4,noir,FALSE
6711 ZE 59,A2 1.4,noir,FALSE
5728 VY 57,A2 1.4,noir,FALSE
1519 VU 21,A2 1.4,noir,FALSE
1808 VW 82,A2 1.4,noir,FALSE
4403 KL 64,A2 1.4,noir,FALSE
8814 VJ 25,A2 1.4,noir,FALSE
